Date,Tests,Confirmed,CountyKey,FIPS,Admin2,Province_State,Confirmed_r,Deaths,Date_r,countyFIPS,County Name,State,population,County
2020-09-28,42595.0,2033,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,9763,41,2020-09-28,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-09-29,44573.0,2049,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,9857,42,2020-09-29,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-09-30,46325.0,2069,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10129,43,2020-09-30,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-01,47772.0,2078,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10201,43,2020-10-01,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-02,48937.0,2088,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10217,43,2020-10-02,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-03,50553.0,2103,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10339,43,2020-10-03,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-04,50858.0,2105,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10452,43,2020-10-04,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-05,50859.0,2105,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10514,43,2020-10-05,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-06,52252.0,2115,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10671,43,2020-10-06,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-07,54023.0,2127,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10734,43,2020-10-07,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-08,56122.0,2144,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,10841,43,2020-10-08,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-09,57845.0,2163,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,11035,43,2020-10-09,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-10,59249.0,2177,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,11240,43,2020-10-10,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-11,59762.0,2184,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,11421,43,2020-10-11,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-12,60352.0,2199,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,11585,43,2020-10-12,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-13,61876.0,2216,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,11693,45,2020-10-13,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-14,64071.0,2232,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,11855,46,2020-10-14,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-15,65925.0,2252,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,12072,46,2020-10-15,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-16,67589.0,2270,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,12296,46,2020-10-16,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-17,68963.0,2282,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,12296,46,2020-10-17,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-18,68973.0,2282,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,12296,46,2020-10-18,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-19,69237.0,2286,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,13052,46,2020-10-19,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-20,70919.0,2313,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,13362,46,2020-10-20,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-21,72891.0,2341,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,13639,46,2020-10-21,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-22,74292.0,2355,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,13840,47,2020-10-22,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-23,75699.0,2365,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,14085,47,2020-10-23,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-24,77029.0,2383,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,14368,48,2020-10-24,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-25,77586.0,2394,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,14662,48,2020-10-25,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-26,77644.0,2396,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,14843,48,2020-10-26,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-27,79474.0,2436,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,15106,48,2020-10-27,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-28,81744.0,2490,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,15492,49,2020-10-28,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-29,83564.0,2524,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,15720,50,2020-10-29,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-30,84946.0,2542,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,16094,49,2020-10-30,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-10-31,87046.0,2586,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,16418,49,2020-10-31,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-01,87477.0,2601,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,16593,49,2020-11-01,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-02,87778.0,2609,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,16791,49,2020-11-02,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-03,90170.0,2663,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,17372,49,2020-11-03,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-04,92437.0,2712,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,17563,51,2020-11-04,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-05,94077.0,2748,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,17893,50,2020-11-05,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-06,96247.0,2815,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,18413,53,2020-11-06,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-07,98479.0,2881,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,18884,55,2020-11-07,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-08,98611.0,2892,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,19144,55,2020-11-08,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-09,99244.0,2917,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,19418,55,2020-11-09,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-10,101230.0,2968,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,20116,56,2020-11-10,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-11,103372.0,3052,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,20572,56,2020-11-11,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-12,105791.0,3146,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,21201,59,2020-11-12,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-11-13,108877.0,3258,"Dane, Wisconsin, US",55025.0,Dane,Wisconsin,21670,63,2020-11-13,55025.0,Dane County,Wisconsin,546695.0,Dane
2020-08-13,0.0,0,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19124,533,2020-08-13,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-14,472.0,6,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19287,533,2020-08-14,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-15,1622.0,27,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19437,537,2020-08-15,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-16,2861.0,50,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19553,537,2020-08-16,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-17,4221.0,65,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19683,537,2020-08-17,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-18,5372.0,75,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19818,542,2020-08-18,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-19,6814.0,81,"Franklin, Ohio, US",39049.0,Franklin,Ohio,19980,545,2020-08-19,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-20,8345.0,89,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20150,547,2020-08-20,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-21,9789.0,99,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20316,551,2020-08-21,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-22,11220.0,111,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20443,553,2020-08-22,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-23,11873.0,119,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20534,553,2020-08-23,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-24,15138.0,207,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20659,554,2020-08-24,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-25,18308.0,286,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20794,554,2020-08-25,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-26,22549.0,417,"Franklin, Ohio, US",39049.0,Franklin,Ohio,20954,556,2020-08-26,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-27,24802.0,533,"Franklin, Ohio, US",39049.0,Franklin,Ohio,21133,556,2020-08-27,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-28,25080.0,562,"Franklin, Ohio, US",39049.0,Franklin,Ohio,21320,559,2020-08-28,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-29,25080.0,562,"Franklin, Ohio, US",39049.0,Franklin,Ohio,21497,582,2020-08-29,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-30,25080.0,562,"Franklin, Ohio, US",39049.0,Franklin,Ohio,21619,562,2020-08-30,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-31,29384.0,847,"Franklin, Ohio, US",39049.0,Franklin,Ohio,21785,562,2020-08-31,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-01,33562.0,1065,"Franklin, Ohio, US",39049.0,Franklin,Ohio,22005,563,2020-09-01,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-02,37140.0,1252,"Franklin, Ohio, US",39049.0,Franklin,Ohio,22161,563,2020-09-02,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-03,40255.0,1437,"Franklin, Ohio, US",39049.0,Franklin,Ohio,22392,565,2020-09-03,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-04,43167.0,1617,"Franklin, Ohio, US",39049.0,Franklin,Ohio,22629,565,2020-09-04,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-05,44186.0,1668,"Franklin, Ohio, US",39049.0,Franklin,Ohio,22935,565,2020-09-05,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-06,44186.0,1668,"Franklin, Ohio, US",39049.0,Franklin,Ohio,23099,565,2020-09-06,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-07,44186.0,1668,"Franklin, Ohio, US",39049.0,Franklin,Ohio,23295,567,2020-09-07,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-08,48841.0,1888,"Franklin, Ohio, US",39049.0,Franklin,Ohio,23477,570,2020-09-08,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-09,53460.0,2044,"Franklin, Ohio, US",39049.0,Franklin,Ohio,23763,572,2020-09-09,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-10,57357.0,2159,"Franklin, Ohio, US",39049.0,Franklin,Ohio,23994,573,2020-09-10,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-11,59385.0,2264,"Franklin, Ohio, US",39049.0,Franklin,Ohio,24144,577,2020-09-11,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-12,60735.0,2304,"Franklin, Ohio, US",39049.0,Franklin,Ohio,24419,579,2020-09-12,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-13,60797.0,2305,"Franklin, Ohio, US",39049.0,Franklin,Ohio,24590,579,2020-09-13,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-14,65375.0,2423,"Franklin, Ohio, US",39049.0,Franklin,Ohio,24832,579,2020-09-14,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-15,69387.0,2502,"Franklin, Ohio, US",39049.0,Franklin,Ohio,25067,593,2020-09-15,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-16,73077.0,2583,"Franklin, Ohio, US",39049.0,Franklin,Ohio,25274,599,2020-09-16,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-17,76098.0,2624,"Franklin, Ohio, US",39049.0,Franklin,Ohio,25445,600,2020-09-17,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-18,77838.0,2673,"Franklin, Ohio, US",39049.0,Franklin,Ohio,25658,603,2020-09-18,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-19,78270.0,2676,"Franklin, Ohio, US",39049.0,Franklin,Ohio,25846,603,2020-09-19,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-20,78270.0,2676,"Franklin, Ohio, US",39049.0,Franklin,Ohio,25977,603,2020-09-20,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-21,82378.0,2734,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26134,603,2020-09-21,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-22,86132.0,2788,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26242,603,2020-09-22,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-23,89916.0,2831,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26393,606,2020-09-23,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-24,93367.0,2869,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26545,606,2020-09-24,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-25,95497.0,2891,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26704,607,2020-09-25,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-26,96212.0,2897,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26872,607,2020-09-26,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-27,96279.0,2897,"Franklin, Ohio, US",39049.0,Franklin,Ohio,26961,607,2020-09-27,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-28,99864.0,2937,"Franklin, Ohio, US",39049.0,Franklin,Ohio,27119,607,2020-09-28,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-29,103626.0,2967,"Franklin, Ohio, US",39049.0,Franklin,Ohio,27283,615,2020-09-29,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-09-30,107155.0,2987,"Franklin, Ohio, US",39049.0,Franklin,Ohio,27424,615,2020-09-30,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-01,110534.0,3016,"Franklin, Ohio, US",39049.0,Franklin,Ohio,27600,615,2020-10-01,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-02,112661.0,3038,"Franklin, Ohio, US",39049.0,Franklin,Ohio,27770,629,2020-10-02,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-03,112682.0,3049,"Franklin, Ohio, US",39049.0,Franklin,Ohio,27908,630,2020-10-03,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-04,113464.0,3050,"Franklin, Ohio, US",39049.0,Franklin,Ohio,28014,630,2020-10-04,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-05,117272.0,3074,"Franklin, Ohio, US",39049.0,Franklin,Ohio,28131,631,2020-10-05,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-06,121169.0,3110,"Franklin, Ohio, US",39049.0,Franklin,Ohio,28291,633,2020-10-06,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-07,124993.0,3147,"Franklin, Ohio, US",39049.0,Franklin,Ohio,28520,633,2020-10-07,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-08,128796.0,3173,"Franklin, Ohio, US",39049.0,Franklin,Ohio,28661,633,2020-10-08,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-09,131231.0,3190,"Franklin, Ohio, US",39049.0,Franklin,Ohio,28841,635,2020-10-09,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-10,131983.0,3194,"Franklin, Ohio, US",39049.0,Franklin,Ohio,29005,635,2020-10-10,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-11,132016.0,3194,"Franklin, Ohio, US",39049.0,Franklin,Ohio,29141,635,2020-10-11,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-12,135891.0,3227,"Franklin, Ohio, US",39049.0,Franklin,Ohio,29327,635,2020-10-12,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-13,139780.0,3262,"Franklin, Ohio, US",39049.0,Franklin,Ohio,29507,635,2020-10-13,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-14,143441.0,3298,"Franklin, Ohio, US",39049.0,Franklin,Ohio,29698,635,2020-10-14,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-15,147137.0,3323,"Franklin, Ohio, US",39049.0,Franklin,Ohio,29901,635,2020-10-15,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-16,149765.0,3342,"Franklin, Ohio, US",39049.0,Franklin,Ohio,30157,635,2020-10-16,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-17,150491.0,3347,"Franklin, Ohio, US",39049.0,Franklin,Ohio,30401,635,2020-10-17,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-18,150491.0,3347,"Franklin, Ohio, US",39049.0,Franklin,Ohio,30590,635,2020-10-18,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-19,153806.0,3383,"Franklin, Ohio, US",39049.0,Franklin,Ohio,30777,635,2020-10-19,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-20,157457.0,3409,"Franklin, Ohio, US",39049.0,Franklin,Ohio,30978,635,2020-10-20,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-21,161281.0,3442,"Franklin, Ohio, US",39049.0,Franklin,Ohio,31221,639,2020-10-21,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-22,165506.0,3482,"Franklin, Ohio, US",39049.0,Franklin,Ohio,31466,640,2020-10-22,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-23,168664.0,3517,"Franklin, Ohio, US",39049.0,Franklin,Ohio,31703,640,2020-10-23,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-24,169395.0,3521,"Franklin, Ohio, US",39049.0,Franklin,Ohio,31999,642,2020-10-24,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-25,169395.0,3521,"Franklin, Ohio, US",39049.0,Franklin,Ohio,32241,642,2020-10-25,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-26,173185.0,3560,"Franklin, Ohio, US",39049.0,Franklin,Ohio,32468,642,2020-10-26,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-27,176821.0,3597,"Franklin, Ohio, US",39049.0,Franklin,Ohio,32767,642,2020-10-27,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-28,180630.0,3653,"Franklin, Ohio, US",39049.0,Franklin,Ohio,33084,643,2020-10-28,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-29,184062.0,3681,"Franklin, Ohio, US",39049.0,Franklin,Ohio,33397,643,2020-10-29,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-30,187347.0,3698,"Franklin, Ohio, US",39049.0,Franklin,Ohio,33858,643,2020-10-30,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-10-31,188123.0,3709,"Franklin, Ohio, US",39049.0,Franklin,Ohio,34104,643,2020-10-31,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-01,188123.0,3709,"Franklin, Ohio, US",39049.0,Franklin,Ohio,34517,643,2020-11-01,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-02,192091.0,3769,"Franklin, Ohio, US",39049.0,Franklin,Ohio,34871,643,2020-11-02,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-03,196035.0,3842,"Franklin, Ohio, US",39049.0,Franklin,Ohio,35292,643,2020-11-03,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-04,199985.0,3903,"Franklin, Ohio, US",39049.0,Franklin,Ohio,35700,643,2020-11-04,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-05,204063.0,3982,"Franklin, Ohio, US",39049.0,Franklin,Ohio,36228,643,2020-11-05,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-06,208287.0,4062,"Franklin, Ohio, US",39049.0,Franklin,Ohio,36812,643,2020-11-06,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-07,209222.0,4086,"Franklin, Ohio, US",39049.0,Franklin,Ohio,37523,643,2020-11-07,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-08,209222.0,4086,"Franklin, Ohio, US",39049.0,Franklin,Ohio,38022,643,2020-11-08,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-09,214651.0,4244,"Franklin, Ohio, US",39049.0,Franklin,Ohio,38504,643,2020-11-09,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-10,219583.0,4390,"Franklin, Ohio, US",39049.0,Franklin,Ohio,39230,643,2020-11-10,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-11,219583.0,4390,"Franklin, Ohio, US",39049.0,Franklin,Ohio,39917,645,2020-11-11,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-11-12,225315.0,4569,"Franklin, Ohio, US",39049.0,Franklin,Ohio,40621,646,2020-11-12,39049.0,Franklin County,Ohio,1316756.0,Franklin
2020-08-01,2.0,0,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1085,11,2020-08-01,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-02,18.0,0,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1094,11,2020-08-02,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-03,45.0,0,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1103,11,2020-08-03,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-04,340.0,2,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1118,11,2020-08-04,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-05,395.0,3,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1123,11,2020-08-05,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-06,439.0,4,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1146,11,2020-08-06,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-07,510.0,4,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1177,11,2020-08-07,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-08,552.0,4,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1189,11,2020-08-08,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-09,592.0,4,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1211,11,2020-08-09,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-10,674.0,5,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1221,11,2020-08-10,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-11,854.0,6,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1238,11,2020-08-11,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-12,1127.0,6,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1245,11,2020-08-12,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-13,1241.0,8,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1263,12,2020-08-13,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-14,1446.0,9,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1293,12,2020-08-14,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-15,1580.0,13,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1316,12,2020-08-15,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-16,1677.0,15,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1337,12,2020-08-16,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-17,1894.0,25,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1352,12,2020-08-17,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-18,2121.0,25,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1363,12,2020-08-18,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-19,2516.0,29,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1369,12,2020-08-19,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-20,2784.0,38,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1383,12,2020-08-20,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-21,3157.0,52,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1402,13,2020-08-21,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-22,3391.0,56,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1433,13,2020-08-22,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-23,3647.0,67,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1442,13,2020-08-23,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-24,4227.0,83,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1464,13,2020-08-24,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-25,4468.0,90,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1475,13,2020-08-25,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-26,5079.0,98,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1500,13,2020-08-26,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-27,5257.0,107,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1515,13,2020-08-27,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
