Date,County,County_2020-10-14,County_2020-10-15,County_2020-10-16,County_2020-10-17,County_2020-10-18,County_2020-10-19,County_2020-10-20,County_2020-10-21,County_2020-10-22,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-14,State_2020-10-15,State_2020-10-16,State_2020-10-17,State_2020-10-18,State_2020-10-19,State_2020-10-20,State_2020-10-21,State_2020-10-22,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-14,Status_2020-10-15,Status_2020-10-16,Status_2020-10-17,Status_2020-10-18,Status_2020-10-19,Status_2020-10-20,Status_2020-10-21,Status_2020-10-22,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-14,University_2020-10-15,University_2020-10-16,University_2020-10-17,University_2020-10-18,University_2020-10-19,University_2020-10-20,University_2020-10-21,University_2020-10-22,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-09-03,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857142,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857142,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,624.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857142,26.142857142857146,26.142857142857146,26.142857142857142,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146,26.142857142857146
2020-09-04,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.71428571428571,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.71428571428571,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.714285714285715,29.71428571428571,29.71428571428571,29.71428571428571,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714283,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,700.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285,37.285714285714285
2020-09-05,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.571428571428577,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.571428571428577,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.57142857142857,31.571428571428577,31.571428571428577,31.57142857142857,31.57142857142857,31.57142857142857,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,703.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143
2020-09-06,29.42857142857143,29.42857142857143,29.428571428571423,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,29.428571428571423,29.42857142857143,29.428571428571423,29.42857142857143,29.42857142857143,29.42857142857143,29.42857142857143,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142856,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,737.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143
2020-09-07,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.14285714285714,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,40.142857142857146,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857144,768.2857142857144,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857144,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,768.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714,71.14285714285714
2020-09-08,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714286,61.85714285714285,61.85714285714285,61.85714285714286,61.85714285714286,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714286,61.85714285714285,61.85714285714286,61.85714285714286,61.85714285714285,61.85714285714285,61.85714285714286,61.85714285714285,61.85714285714286,61.85714285714285,61.85714285714285,61.85714285714285,61.85714285714286,61.85714285714286,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,712.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571,67.71428571428571
2020-09-09,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142858,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142858,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142858,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142858,27.857142857142854,27.857142857142854,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857144,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,754.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428,104.28571428571428
2020-09-10,60.14285714285714,60.14285714285714,60.14285714285715,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285715,60.14285714285714,60.14285714285714,60.14285714285715,60.14285714285715,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285715,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,60.14285714285714,813.2857142857142,813.2857142857142,813.2857142857144,813.2857142857144,813.2857142857144,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857144,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,813.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714,130.14285714285714
2020-09-11,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571428,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,81.28571428571429,777.2857142857142,777.2857142857142,777.2857142857144,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857144,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,777.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142858,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142858,126.57142857142858,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142858,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142858,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142857,126.57142857142858,126.57142857142858,126.57142857142858
2020-09-12,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,83.42857142857143,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857144,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,839.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142858,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142858,120.57142857142857,120.57142857142858,120.57142857142858,120.57142857142857,120.57142857142858,120.57142857142857,120.57142857142858,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142858,120.57142857142858,120.57142857142857,120.57142857142857,120.57142857142857,120.57142857142857
2020-09-13,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857142,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857142,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,88.42857142857143,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571429,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571429,926.8571428571428,926.8571428571428,926.8571428571428,926.8571428571428,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,126.42857142857143,126.42857142857143,126.42857142857143,126.42857142857143,126.42857142857142,126.42857142857142,126.42857142857143,126.42857142857142,126.42857142857142,126.42857142857143,126.42857142857143,126.42857142857142,126.42857142857143,126.42857142857142,126.42857142857143,126.42857142857142,126.42857142857143,126.42857142857143,126.42857142857143,126.42857142857143,126.42857142857142,126.42857142857143,126.42857142857143,126.42857142857142,126.42857142857142,126.42857142857143,126.42857142857142,126.42857142857143,126.42857142857142,126.42857142857142,126.42857142857143,126.42857142857143,126.42857142857143
2020-09-14,110.14285714285715,110.14285714285715,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285715,110.14285714285714,110.14285714285714,110.14285714285715,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285715,110.14285714285714,110.14285714285714,110.14285714285715,110.14285714285714,110.14285714285714,110.14285714285714,110.14285714285714,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571429,936.8571428571429,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571429,936.8571428571428,936.8571428571428,936.8571428571428,936.8571428571428,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,123.85714285714286,123.85714285714286,123.85714285714286,123.85714285714286,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714286,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714285,123.85714285714286,123.85714285714286
2020-09-15,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,87.99999999999999,87.99999999999999,88.0,88.0,88.00000000000001,88.0,88.0,88.0,88.0,88.0,88.0,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,1051.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714285,121.85714285714285,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714285,121.85714285714286,121.85714285714285,121.85714285714286,121.85714285714285,121.85714285714286,121.85714285714286,121.85714285714285,121.85714285714285,121.85714285714286,121.85714285714285,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714286,121.85714285714285,121.85714285714286,121.85714285714286,121.85714285714286
2020-09-16,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,1126.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
