Date,County,County_2020-10-14,County_2020-10-15,County_2020-10-16,County_2020-10-17,County_2020-10-18,County_2020-10-19,County_2020-10-20,County_2020-10-21,County_2020-10-22,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-14,State_2020-10-15,State_2020-10-16,State_2020-10-17,State_2020-10-18,State_2020-10-19,State_2020-10-20,State_2020-10-21,State_2020-10-22,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-14,Status_2020-10-15,Status_2020-10-16,Status_2020-10-17,Status_2020-10-18,Status_2020-10-19,Status_2020-10-20,Status_2020-10-21,Status_2020-10-22,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-14,University_2020-10-15,University_2020-10-16,University_2020-10-17,University_2020-10-18,University_2020-10-19,University_2020-10-20,University_2020-10-21,University_2020-10-22,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-08-24,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,119.14285714285714,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571428,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571428,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,801.8571428571429,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.28571428571428,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714292,20.285714285714285,20.285714285714285,20.28571428571428,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285
2020-08-25,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.2857142857143,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,109.28571428571428,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857144,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,801.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146,30.142857142857146
2020-08-26,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285715,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285715,91.14285714285715,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,91.14285714285714,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285717,818.4285714285713,818.4285714285717,818.4285714285713,818.4285714285713,818.4285714285717,818.4285714285717,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,818.4285714285713,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,48.0,48.0,48.0,48.0,48.0,48.0,48.00000000000001,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.99999999999999,47.99999999999999,48.0,48.0,48.00000000000001,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
2020-08-27,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714283,834.5714285714287,834.5714285714287,834.5714285714283,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,834.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857142,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
2020-08-28,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,77.28571428571429,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142856,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,867.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714
2020-08-29,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,86.14285714285714,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714283,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,871.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143,64.42857142857143
2020-08-30,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.7142857142857,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.7142857142857,91.71428571428572,91.7142857142857,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,91.71428571428572,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285717,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,910.4285714285713,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,63.28571428571429,63.28571428571429,63.285714285714285,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429,63.28571428571429
2020-08-31,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,69.42857142857143,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428571,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428571,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,911.1428571428572,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143
2020-09-01,61.71428571428571,61.71428571428571,61.714285714285715,61.71428571428571,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.71428571428571,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.71428571428571,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,61.714285714285715,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142858,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,985.7142857142856,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428,111.28571428571428
2020-09-02,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285715,53.14285714285714,53.14285714285715,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285715,53.14285714285714,53.14285714285715,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,53.14285714285714,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714283,996.5714285714287,996.5714285714283,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714283,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,996.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.2857142857143,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.2857142857143,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428,119.28571428571428
2020-09-03,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.71428571428571,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.71428571428571,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714283,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714283,1003.5714285714283,1003.5714285714287,1003.5714285714287,1003.5714285714287,1003.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714,129.14285714285714
2020-09-04,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,36.285714285714285,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714283,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714283,1001.5714285714287,1001.5714285714287,1001.5714285714283,1001.5714285714287,1001.5714285714287,1001.5714285714283,1001.5714285714283,1001.5714285714283,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,1001.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428575,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428575,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572,150.71428571428572
2020-09-05,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857142,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,47.42857142857143,1003.8571428571428,1003.8571428571428,1003.8571428571429,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571429,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571429,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,1003.8571428571428,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,157.99999999999997,158.0,157.99999999999997,158.0,158.0,158.0,158.0,158.0,157.99999999999997,157.99999999999997,157.99999999999997
2020-09-06,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857142,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857142,53.42857142857143,53.42857142857143,53.42857142857142,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,53.42857142857143,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,157.99999999999997,158.0,157.99999999999997,158.0,158.0,158.0,158.0,158.0,157.99999999999997,157.99999999999997,157.99999999999997
