Date,County,County_2020-10-14,County_2020-10-15,County_2020-10-16,County_2020-10-17,County_2020-10-18,County_2020-10-19,County_2020-10-20,County_2020-10-21,County_2020-10-22,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-14,State_2020-10-15,State_2020-10-16,State_2020-10-17,State_2020-10-18,State_2020-10-19,State_2020-10-20,State_2020-10-21,State_2020-10-22,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-14,Status_2020-10-15,Status_2020-10-16,Status_2020-10-17,Status_2020-10-18,Status_2020-10-19,Status_2020-10-20,Status_2020-10-21,Status_2020-10-22,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-14,University_2020-10-15,University_2020-10-16,University_2020-10-17,University_2020-10-18,University_2020-10-19,University_2020-10-20,University_2020-10-21,University_2020-10-22,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-08-02,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0000000000001,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0000000000001,726.0000000000001,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.4999999999999,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,646.5,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333336,10.333333333333334,10.333333333333334,10.333333333333334,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667
2020-08-05,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.7499999999999,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.75,0.75,0.75,0.75,0.7500000000000001,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7500000000000001,0.75,0.7500000000000001,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2020-08-06,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.400000000000002,11.400000000000002,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.400000000000002,11.400000000000002,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4000000000002,766.4,766.4,766.4,766.4000000000002,766.3999999999999,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,766.4,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.8000000000000002,0.8000000000000002,0.8,0.8000000000000002,0.8,0.7999999999999999,0.8,0.8,0.8,0.8,0.7999999999999999,0.8000000000000002,0.8,0.8,0.8,0.8,0.8000000000000002,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2020-08-07,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666668,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,14.666666666666664,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0000000000001,839.9999999999999,840.0,840.0000000000001,840.0,840.0,840.0000000000001,839.9999999999999,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667
2020-08-08,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714288,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714288,14.285714285714285,14.285714285714285,14.285714285714288,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571428,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571428,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571428,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571428,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,865.8571428571429,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
2020-08-09,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142858,907.7142857142858,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,907.7142857142856,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
2020-08-10,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,16.142857142857142,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428571,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,920.1428571428572,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857142,0.7142857142857142,0.7142857142857143,0.7142857142857144,0.7142857142857143,0.7142857142857142,0.7142857142857143,0.7142857142857144,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
2020-08-11,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142858,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142858,926.7142857142858,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,926.7142857142856,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
